Annotation,text
neither,Bigots demand recount in Idaho gay rights ordinance referendum t.co/TorYEXxMwi tcot teaparty teabaggers lgbt
neither,"Bjergsen just made a full AS rune page. I don't just me full AS reds and Quints I mean AS reds, blues, yellows, and Quints. % AS"
neither,"Black guy in class attempts to throw a paper ball into the trash misses Mrs. Mundy You're a disgrace to your race, Marcus
"
neither,Boston's Jihadi Nest and Student Arm of the Muslim Brotherhood  Joe For America t.co/IfJwoeSDR via RealJTP
neither,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal VinylGasm ReMachined"
neither,Bout to make some brownies in a few.
neither,Brandon Jennings trash
neither,Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese t.co/UszgJnZl
neither,Breakfast of champions shrimp lobster balls no sandusky French fries nd a nice big Quahog clam for t.co/UajUkcoAfV
neither,Brilliant job by NelsonCanache to limp it back to the pits without causing a yellow. Wish he didn't need to though. PLM
neither,Brown is a color so my eyes are colored
neither,Brownies brownies brownies
neither,Browns and redskins shouldn't be considered nfl teams
neither,Bruh... theofficialeg soo trash....
neither,Burnating all Yankees and their thatch roof cottages Astros t.co/jdZiwBDt
neither,Burritos are trash
neither,But I callin out da race card. Ain't no colored podcasts out dare
neither,But rich is a light skin coon. So it's expected.
neither,"Bye, Bye Charlie Strong."
neither,CAIR Publishes a Hit List for Jihadis t.co/hvVfXypmHm via RealJTP If you are a red blooded American you may be on the list..
neither,California has gangs because California is trash.
neither,"Calling out teabaggers, conservatives on their BS t.co/lQxRMjrG via YouTube"
neither,Can Charlie Crist pull one over on Rick Scott? Well he did pull one over on floridaprimary dems tonite. TPOT Election
neither,Can I double stuff your Oreo?
neither,Can someone get me cheese and crackers
neither,"Can someone please explain to me, Why are the birds so angry amp destroying pigs' homes?"
neither,Can we bomb the selfiemonkey out of my timeline?
neither,Can we revisit ChairmanL's idea of two teams of Yankees playing against each other? I would like to see a game every now amp then.
neither,Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.
neither,Can't beat a score of  on flappy bird givingup
neither,Can't find my BC powder .. I'll just chug this children's Advil
neither,Can't stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool. Getting beaned would be better
neither,Can't stop eating graham crackers
neither,Can't tell if Mexico has been impressive or if Brazil has just been trash today
neither,"Can't wait till I get my full appetite back. Only ate a half ghetto sandwich. No lettuce, no nothing."
neither,Cardinals score st. They lead  in the top rd with birds on base. NLCS SFvsSTL
neither,Casey Matthews is so trash this is BIG
neither,Cavs trash too
neither,"Chaber Books BRAGADAYJAH  t.co/bTMLYNNKZp Nimrod the Cushite, first king of the earth. See Bragadayjah "
neither,Chaber Books BRAGADAYJAH  t.co/qTrlzCsdj Further restrictions on eating certain insects and birds
neither,Chance is trash
neither,"Charbroiled cod, yellow rice, sauted spinach and artichoke hearts. Made with love for voxpulchra. t.co/vWjWlghRGO"
neither,Charles Tillmans' eyes are more yellow than corn
neither,Charlie Baker for Mass Gov..the most lib newspaper in most lib state supports 'R' for Gov DoG t.co/DRSXOzTRUI via BostonGlobe
neither,Charlie Baltimore look good for  
neither,Charlie Clips vs Yung Ill review t.co/TwHJwQJQ
neither,"Charlie Crist R, I, D  FL rumored to demand a recount. sayfie"
neither,"Charlie Crist Losing , Florida Jobs To Raise Minimum Wage Is Worth It  Conservative Byte t.co/yJYJYfL via conservativebyt"
neither,"Charlie Crist and Rick Scott are both scumbags, however interesting that Crist has yet to run one, just one, positive political ad."
neither,"Charlie Crist has asked to keep polls in Broward open until pm, claiming long lines. Media reports say turnout light in Broward."
neither,"Charlie Crist wins Democratic primary in Florida governor's race, AP projects t.co/GyuRBtQq via WSJ"
neither,"Charlie Crist, outlawed, hated, rediculed and vilified for shaking the President's hand. What a country What a democracy"
neither,Charlie Daniels Goes Off on Satanic Evil t.co/haWjFavUz
neither,Charlie Daniels couldve done a better job MNF
neither,Charlie Furbush WhyDidIGoogle midnight
neither,Charlie Jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.
neither,Charlie Kimball I had nowhere to go t.co/xgyZkoT IndyCar MAVTV
neither,Charlie Parr Mountain top music Fest t.co/bGUWdPZnn
neither,"Charlie Rangel Some Republicans 'Believe That Slavery Isn't Over' | Truth Revolt t.co/NpbdPkCqz 
Bam, Race Card Vote Democrats out"
neither,Charlie Sheen
neither,Charlie Sheen never disappoints.
neither,Charlie Sheen wants to return to 'Two and a Half Men' 
neither,Charlie Sheen's Video Message to President Obama 
neither,Charlie and I love that dog
neither,Charlie and Ron has constantly put out heat for their entire careers
neither,Charlie bit me
neither,Charlie is so adorable. 
neither,Charlie looking like he's the one that made that .
neither,Charlie xcx is bae
neither,Cheeky thoughts as the rooster crows.
neither,Cheer up Charlie.
neither,Cheers young lady shik BmoreHumble foreverrrr younnnnng grabs flask and chugs
neither,"CheezIts, Honey BBQ Lays, Oreos and a monstrous glass of % right now. I'm the skinnyfat poster boy."
neither,Chris Paul trash LMFAO
neither,Ciara not a ghetto name.. Well kinda but its not ASHANTI
neither,City highway skyscrapers building lights yellow blue
neither,Clearly I'm afraid of birds
neither,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins amp the browns D is nice wit a def HC
neither,Cmon Need a yellow for Wilson
neither,"Come home from work to Bridesmaids, Twinkies and a bottle of wine bestroommateever TheFaithAnne"
neither,Come on man BasedLaRock Oreo needs to chill TheDonDrew You know about these PremiumPete? good or nah?
neither,Conan Obrien needs to get a life with that $ million..monkey food maybe.
neither,Confusing circumstances seem to get in the way of your high ho... More for Virgo 
neither,Conoc tus ojos negros Y ahora si que no puedo vivir sin ellos
neither,"Cool, fun thing to ponder the myriad of space trash traveling at thousands of miles per hour right above you "
neither,Coors light is trash. Yuck. I don't even like beer.
neither,"Correction gtgtgtgtwhen the sky is yellow, death is upon us. No. I'm scared"
neither,Country Bumpkin Word of the Day  yokel 
neither,Craving brownies 
neither,Currently being hit with the jig. Word.
neither,Cute dumb females trash.
neither,Cuz if it's trash I'm bashing it at saying he need to go back to jail
neither,DEREK JETER clap clap clapclapclap Yankees
neither,DRUGSgt Is why Giants are losing. Just ask barrybonds and the HEDGE BET FUNDgt WorldSeriesGame faggots
neither,Dad bought me a brownie shake lovehim
neither,"Dad brought me home a watermelon eegee, but I don't like it so it's going in the trash "
neither,Dad called me a border hopper
neither,Dafuq is floppy bird ?
neither,Dallas hoe beanreturns Why 
neither,Damn Charlie Wilson is still around?
neither,Damn I think your redskins lost
neither,Damn Joe Buck just making it sound like Greinke was trash when he played for the Royals. Chill out Joe.
neither,Damn internal alarm clock. Woke up at am feeling chunky from my am Cheerios splurge. Guilt led me to the treadmill. Gym nosleep
neither,Damn it be cold fo a colored man
neither,Damn those shiner rock those bud light platinum and that ciroc
neither,"Daniel, there's no cow tipping and hoe downs in Jackson... This city living lol"
neither,Darkies DGAF MaxinBetha sbabylife gotta chill wit his yellow thofJulyFly outfit man dominicanraf 
neither,Dat da bad thing bout being colored. Day bring me in to fight but don't vite me to da victory partay
neither,Dawg ChillCosby Man this about to be another trash Thursday night game
neither,"Dear God, forgive us for a moral slope of values. Shacking is just a pretty word for perpetual fornication. Let's... "
neither,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night
neither,"Decent trade for the Yankees, a proven veteran Ichiro for some prospects"
neither,Defiantly going to see that new planet of the apes tonight
neither,Define wigga
neither,Delusional teabagger thinks he can stop gay marriage in Wisconsin  lgbt teaparty gaymarriage ssm
neither,Designer belt with a trash fit is still trash..
neither,"Despite the zebra red rocket special, portland beats those jersey shore floppers."
neither,Dey wants to rename our main street MLK Blvd. I told dem dat will even scare da colored folks away
neither,Diabetes galore  TIME Colorado health officials recommend pot brownie ban
neither,"Did everyone else's parents use to refer to the Power Puff Girls as Powder Puff Girls, or were mine just exceptionally retarded?"
neither,Did the Italian bird just call Janet a calzone? UNCLEtweet
neither,"Didn't get to hit the slopes today, but snowboarding lessons first thing in the morning excited"
neither,Ding ding ding  saudiasade Sagittarius  trash.
neither,Dis nicca DBScooch went in on dat I Keep tryin
neither,Dis nicca lame
neither,"Disturbing feeling pressure from ISIS fanboys, Al Qaeda fanboys resoto celebrating / to reclaim their Jihadi bona fides"
neither,"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works"
neither,"Do girls wear bathrobes still cuz I have really cute fuzzy $ bathrobe from Victorias Secret, is that even ok to wear "
neither,"Do you have a nickname? What is it?  Tator, Tator tot, Tightey whitey, whitey Jr, Taylor whitey pants, agent ti... t.co/xLBhDJfBF"
