Annotation,text
offensive,AlexSchnider niiice my nigga schinder pullin hoes
offensive,AlexaDelsanter bad bitch with me wonder where my manners go
offensive,AlexaDelsanter karma is a bitch
offensive,AlexisDiamond bitch stop fucking playin with me you know wtf Im talkin about
offensive,AlexisMota this niggah be lying 
offensive,AlfieHeydrich Seen a pic of nigs robbing a store. Caption saidprotesting gos on in Fergerson. Lol. I dont like pigs either but wtf
offensive,AliciaDaniella them hoes was trash
offensive,AlissaWasHeree you trippin bitch 
offensive,AllEyesOnKIE  real rap fucked that bitch lay up for the day thats really disrespectful like bitch u couldnt feel the throw up coming
offensive,AllFucksGiven like a hoe gettin dick all day and then tonight she gettin more
offensive,AllieBruner Stop being mean bitch 
offensive,AllieBruner is my main bitch.
offensive,AlmightyVinny TOnycranshaw RichHomieMeezy the hoes be by my house  we be at tony spot mf
offensive,AlmightyWoo he said he got you in workouts pussy
offensive,AlysiaRianH cambreezy dont call my buddy Cambron retarded man smh. Thats rude.
offensive,AmPowerBlog but can we all at least agree that you whining like a little bitch because someone threw your phone is absolutely hilarious?
offensive,AmPowerBlog haha says the little bitch who let someone take his phone. A real man wouldnt have let that happen. A little bitch would.
offensive,AmPowerBlog so a man who is a pussy and a coward overpowered you and easily took what was yours? You are clearly much less than a man then
offensive,AmPowerBlog your incessant whining like a worthless little bitch is the funniest thing that has happened all weekend. You are not a man.
offensive,AmandaBynes yea that always looks nice.all the monkey faced women a see around Santa Monica. Looks better than natural beauty. dontBeDumb
offensive,AmandaShow bet that some good pussy
offensive,AmericaAnti Youre dismissed bitch. Not in the mood for fucktards this morning. Blocked Darknight
offensive,AmericanMirror Praedor The Cop was bitch slapped by this wanna B st. thug. And he got what TM got Dead See you dont slap cops they R law
offensive,AmericanPye bitch would rather fuck a poster? damn... thats cold.
offensive,AmirEldouh jwheels Ali is a hoe for that
offensive,Amizzyy Lol that hoe did numbers
offensive,AmorAnjel right  Come then what ? Wait another  months ? Naaaawwwww  I could be pimpin these hoes lol
offensive,AnastasiaPacana Iheinz stfu she thinks your ugly and hard to look at get the fuck out of chat faggot before i block you Oct th am
offensive,Andreaaolvera prego bitch
offensive,Andreaaolvera shut the fuck up hoe ass bitch fuck squirtin ass cunt hoe
offensive,Andreaaolvera smd bitch
offensive,AndrewJBurns I would but I got dat new monopoly wit da cards.ill hold it up n see if a hoe will let a nigga swipe on credit
offensive,AndyHerren AarynElizaGries cry baby bitch
offensive,Anellesofia I didnt call you a bitch I just saiddd bitch. Jeesh
offensive,Anellesofia for some spook shit
offensive,Angllee aint nobody offending u fuckin peckerwoods I despise of a no good white ungrateful honkey
offensive,AnitaFarid Angjly LMAO . The side ho gets all the real action anyways .
offensive,AnnaComan she was the principle for a ghetto elementary school I doubt it. But fingers crossed
offensive,AntDgk Buckmse ChainskiBum would this faggot survive in TJ?
offensive,AnthonyCumia just dont bitch when your power goes out like last time
offensive,AnthonyCumia pussy
offensive,AntiHeroKo bitch FOH
offensive,ApevonTarskin WHAT? Smdh another bitch
offensive,ApevonTarskin fuck u ugly ass bitch
offensive,AppleciderPapi OGBEARD godIevel nah u just a fag
offensive,Aram MarcoSpatula who invited this fag?
offensive,Aram I have class nig
offensive,ArcticNation yeah these bitches aint shit tho
offensive,AreOhhBee bitch see you then then bitch. And good luck to you.
offensive,AreOhhBee bitch you up and joined the fucking army and those of us around this bitch was like where the fuck rob go to the fuckin army?
offensive,AriTweetz lol na bitches like crazy if the D good 
offensive,ArianaGrande this bitch cumwiththewind
offensive,AriesTheOG cut a bitch
offensive,ArlisDoNotChill ChiefKeefOO wheres my bitch wit my sammich then?
offensive,ArtaleGaspare bitch i got the flameeee
offensive,ArtbyLecardin AmyAmy Deeiiggee until the world sees  faggot jungle bunnies are fucking and one got pregnant
offensive,ArtbyLecardin Deeiiggee AmyAmy  and on that note Im out dis bitch
offensive,ArticulateAura bitches dont know if they wanna play basketball or look sexy bro
offensive,ArticulateAura bro you know I cant not comment on stupid shit like that..bitch Instagram a heaattack on a plate
offensive,AsapTwelvyy bruh bruh that bitch aint loyal 
offensive,AsapTwelvyy hoes.
offensive,Ashlynohma wtf I DMd you bitch
offensive,AsvpRvchel kitttyjpg nosfiend nah im forreal both of yall pussies smell like some dried up crusty fish guts
offensive,AsvpRvchel kitttyjpg nah that bitch stank
offensive,AtBlackface MrMooncricket UncleUnco BobbyBotsods FuckTheMallcops RacistNegro fuck u bitch
offensive,AudelDavid ElleSzczepanski These hoes aint loyal Bjames
offensive,AustinBurge pussy ass schedule
offensive,AustinG go to sleep faggot
offensive,AustinG your the one keeping me up faggot
offensive,AustinZ  i can not wait to see this fucking cunt. Her ass is mine.
offensive,AutyAut bitch add me
offensive,AveryCash DallyJackson CoalDaddy THaRock YouTube I could have died.. I called my mom a bitch lmao
offensive,AwiLLRECKLESS bruh did go out like a bitch thoe lol that should not be his final match
offensive,AwiLLRECKLESS lmao omm you see the bitch tryna act like she aint feel it ahaha
offensive,AwiLLRECKLESS lol his matches from the early s when he was IC champion the bitches really would go ham
offensive,Awint so ppl are pissed off basically saying if we have to suffer you will too. Tourching tht bitch
offensive,AwwYeahMaddie youre our bitch though
offensive,AyDontJudgeMe Just come stop in this bitch cause im bout to get off
offensive,AyMrCarter niggas be on pussy shit
offensive,Aydren cause youre a sexy bitch
offensive,AyyMartt bitch where you been
offensive,BAMitsjustMARY no I bitch and moan not tears
offensive,BBZachRance ArianaGrande ohgtgtgtgtgt so thats the bald bitchltltltltltltlt
offensive,BBCandice dorothy JoyGrenade if u cant talk without talking about ur cunt mama im thru talking
offensive,BGRAMBOE man shut yo bord ass up  Want some hoes ? Cdfu stay fuckjng wid me on here mann
offensive,BHDragons hes fucking trash
offensive,BIackiechan TheUncurvable ToneDaGawd CurtDatNigga lmfaoooo thats some fag shit man.
offensive,BLHolla Me too D Dick and pussy is too precious to give up and be ruined by some bullshit that was done to me.
offensive,BLUEyupp finger my throbbing pussy slowly as i cum on ur face
offensive,BMSThadCastle this account is so incredibly retarded.
offensive,BOSSBITCHDAPHNE yours a dyke
offensive,BRIdifferent bishhhhhh waasup where this bitch up
offensive,BRIdifferent good dnt be a sucker for these sad mad bitches
offensive,BUKPSYCHODRAMA just followed me. On Vice Lord dats rns. I been listening to this nigga since Magic. Almighty on you hoes
offensive,BUNNYDaHONEY ltErr
offensive,BMcCud thats meant toward my dads gf shes a bitch dude
offensive,BStewaquit bein a little bitch B
offensive,BabyxShad hoes twerking heavy to that
offensive,Badassjae fuck no my school boring and ghetto
offensive,BadbitchAmen JoeAnoaiReigns I put this bitch to shame
offensive,BakariT bitch what?
offensive,BallBagSteve hoe b bros..smh.
offensive,BallOut Im otp bitch hold on
offensive,BallardTheG get this nigguh of this streets
offensive,BamNDeyMouth grindin cuzz thats all shit dont stop wats good witcha thou bitch you been mia too
offensive,BamNDeyMouth you already know ima keep it trilla...Happy Bday lha bitch i love yu nigga
offensive,BangxBroz right in the pussy
offensive,BarackObama MichelleObama omfg you elitist bitch no one cares what you think go fuck yourselves are you in china anyway?
offensive,BarackObama glad you brought that kid home but he fucked up and should face the UCMJ. dont care about Taliban pussies really.
offensive,BarackObama make weed legal you pussy you know you smoke that shit
offensive,BarbaraF ThirtyBirdy wow and there are white people and there are crackers. Guess which one u are.
offensive,BarbieNixon a moment of silence for the bitch who changes her name everyday ..
offensive,BarbodFCB Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga
offensive,BarbodFCB oh really and thats word where u be at then I wanna see what bout then I dont wanna hear what u gonna do I want see it bitch
offensive,BarbodFCB. U lame then a bitch get the fuck with that gay shit
offensive,BarbodFCB. Wigga wigga wigga wigga wigga
offensive,BarnabyEdwards Bsilverstrim Dear Daily Mail you misogynist pile of twats st.co/rUYeOnusSt
offensive,BarneyFranken jennykutner Salon salon is is chuck full of butthuliberal retards
offensive,BasedBoyBob nigga said I woke up in a bed fulla bitches that I aint een fuckin but idc his shit bout to be x harder
offensive,BasedSaiyan my grandpa has better comebacks and hes dead you faggot go outside and let go of your little ass dick for a minute
offensive,BeaMiller dumb bitch stfu
offensive,BeanRozay im Tokyo but I get higher than a jet. Killing these dog ass hoes had to send em to the vet Produced by TNKTheMonstah
offensive,BeattyJustin KYOppCoalition And just what is that bitch gonna do for women?
offensive,BeattyJustin KYOppCoalition Obamas bitch
offensive,Beautifulcallen nigger lol thts offensive .....lol and my xmas was iite had a couple of drinks so i was fine ninja xmas ...lol
offensive,BeenBasedB do this nigga think he mick foley ?
offensive,BeenSlimm I just dont want one these new bitches that morphed in to a super playa because she see how the world is
offensive,BekySawyer boats and hoes
offensive,BelbeBuhrowAustin well looks like Ill be buying you two a big bitch box of Busch NA 
offensive,BengyBenFrank niggah follow me back 
offensive,BennyBalboa lmfaoo yu stupid lha bitch i been knowing you for about yrs you never had a hoe...EVER
offensive,BennyBalboa not to yall thou Yalll fucking glad bag trash
offensive,BennyBalboa tell that boy he a hoe i just called him
offensive,BennyBalboa yall fucking trash boyy gladbagflow
offensive,BetoDavidThomas JesseCanon bitch my mom didnt call you
offensive,BetoDavidThomas JesseCanon lmfaooo oh well fuck that bitch
offensive,BeyondFatal my bitch bruhhh 
offensive,BigD too bad hes a faggot
offensive,BigDaddySniper you far asf too nigguh
offensive,BigLovemusic Bruh that wont happen cuz I can see that big bitch or it before it strikes.
offensive,BigQuinnLiam RJDiego did you get your volcano yet faggot
offensive,BigRedOTS she prolly got some bomb pussy too. Lol I hope haha
offensive,BigJim bitch
offensive,BigfineHorseee she gone eat that bitch
offensive,"BillPeriman Post 
I bet he would have gone ape shit and killed them all if they attacked Muslims."
offensive,BillPeriman offgridsurvival what the holy fucking hell is going on at the EPA those overzealous cunts I cant wait for 
offensive,BillPeriman Send all the fucking muzzies home now doj come and get me motherfuckers
offensive,BillRatchet VottomanEmpire place pussy on stache let pussy take ride
offensive,Billythathird DimiArtale aye were da fawking ginzos of fawking queens and fawking nassau
offensive,BirdieB lets record a song bitch right nowb
